1,48.883881,87.183541,23,4,879,133
2,44.5102,81.095575,23,4,939,658
3,43.986465,84.867825,24,4,127,721
4,44.027738,84.865906,24,4,122,716
5,44.656613,85.592055,24,4,106,641
6,44.536711,86.746385,24,4,219,655
7,39.050914,82.636719,24,5,500,113
8,40.15132,81.252441,24,4,252,1181
9,45.05919,84.91028,23,4,1197,592
10,44.62425,88.08103,24,4,322,645
11,44.40475,88.78764,24,4,411,671
12,45.20689,87.82028,24,4,224,575
13,44.95777,86.76782,24,4,167,605
14,44.43253,88.28219,24,4,364,668
15,44.57211,88.20683,24,4,340,651
16,45.29942,87.19083,24,4,159,564
17,45.39806,86.30056,24,4,71,552
18,45.5325,85.22444,23,4,1164,536

No data
No dataid,Date,8-day daytime 1km grid Land-surface Temperature,Quality control for daytime LST and emissivity,Average time of daytime Land-surface Temperature observation,Average view zenith angle of daytime Land-surface Temperature,8-day nighttime 1km grid Land-surface Temperature,Quality control for nighttime LST and emissivity,Average time of nighttime Land-surface Temperature observation,Average view zenith angle of nighttime Land-surface Temperature,Band 31 emissivity,Band 32 emissivity,the days in clear-sky conditions and with validate LSTs,the nights in clear-sky conditions and with validate LSTs,actual_date
1,2002/07/04,14683,0,126,42,13978,0,30,114,247,248,12,12,N\A
1,2002/07/12,14813,0,127,51,14237,0,21,57,246,247,239,232,N\A
1,2002/07/20,14581,65,132,83,14121,65,17,61,247,248,225,161,N\A
1,2002/07/28,14527,65,136,113,0,2,255,255,247,248,2,0,N\A
1,2002/08/05,14955,0,126,45,14256,0,20,47,246,248,31,15,N\A
1,2002/08/13,14741,0,129,68,14017,0,22,59,247,248,226,112,N\A
1,2002/08/21,14450,0,129,60,13944,65,21,53,247,248,66,110,N\A
1,2002/08/29,14417,0,127,49,13816,65,19,38,246,247,62,122,N\A
1,2002/09/06,14309,65,125,38,13740,65,21,53,247,248,127,60,N\A
1,2002/09/14,14413,0,128,59,13669,65,22,65,247,248,236,254,N\A
1,2002/09/22,14393,0,127,51,13697,65,15,37,246,248,247,186,N\A
1,2002/09/30,14165,0,129,68,13629,65,21,61,246,247,173,141,N\A
1,2002/10/08,13589,65,124,30,13344,65,24,71,248,248,193,132,N\A
1,2002/10/16,13647,65,125,33,13260,65,20,54,249,249,215,255,N\A
1,2002/10/24,13818,65,124,33,13370,65,16,53,249,248,253,255,N\A
1,2002/11/01,13719,65,124,26,13271,65,19,46,248,248,87,123,N\A
1,2002/11/09,13433,65,125,35,13073,0,19,41,249,248,60,254,N\A
1,2002/11/17,13211,65,119,2,12917,65,21,56,248,248,2,65,N\A
1,2002/11/25,12915,65,119,3,12666,65,27,97,249,248,5,6,N\A
1,2002/12/03,12706,65,128,62,12510,65,22,66,247,248,42,100,N\A
1,2002/12/11,12551,65,130,75,0,2,255,255,246,248,64,0,N\A
1,2002/12/19,12371,65,129,67,12161,0,19,47,251,250,250,223,N\A
1,2002/12/27,12415,65,120,5,12188,65,15,16,252,250,1,1,N\A
1,2003/01/01,12702,65,131,80,12496,0,20,53,248,248,69,63,N\A
1,2003/01/09,13082,65,134,101,12649,0,20,54,250,249,9,171,N\A
1,2003/01/17,12733,65,128,58,12421,65,19,46,252,250,176,152,N\A
1,2003/01/25,12748,65,131,80,12484,0,20,53,249,249,175,223,N\A
1,2003/02/02,13017,65,124,32,12542,65,18,50,250,249,31,239,N\A
1,2003/02/10,12869,65,130,77,12536,65,23,75,250,250,47,23,N\A
1,2003/02/18,13097,65,133,89,12568,65,22,62,250,249,12,38,N\A
1,2003/02/26,13063,65,135,109,12398,65,18,33,250,250,162,74,N\A
1,2003/03/06,13110,65,126,45,12449,65,21,58,250,249,216,234,N\A
1,2003/03/14,13149,65,125,39,12738,0,20,52,250,249,79,223,N\A
1,2003/03/22,13603,65,124,27,13105,0,15,42,250,249,13,23,N\A
1,2003/03/30,13590,65,129,69,12968,0,21,60,250,249,193,113,N\A
1,2003/04/07,13677,0,127,47,13042,0,12,54,251,250,40,30,N\A
1,2003/04/15,13564,65,127,52,12804,0,17,34,250,249,156,142,N\A
1,2003/04/23,14153,65,124,24,13427,0,19,48,249,249,128,147,N\A
1,2003/05/01,14183,65,129,63,13419,65,28,111,248,248,196,128,N\A
1,2003/05/09,14438,65,126,45,13660,65,17,46,248,248,251,255,N\A
1,2003/05/17,14501,65,131,81,13672,65,22,65,247,248,133,22,N\A
1,2003/05/25,14466,65,125,32,13729,65,25,84,246,248,135,67,N\A
1,2003/06/02,14603,65,125,40,13924,65,19,46,246,248,119,59,N\A
1,2003/06/10,14746,0,128,54,14040,0,19,62,246,248,224,222,N\A
1,2003/06/18,14656,0,128,55,13950,65,18,41,246,247,255,175,N\A
1,2003/06/26,14578,65,127,51,13796,65,18,38,247,247,227,205,N\A
1,2003/07/04,14433,65,127,48,14127,0,25,90,247,248,19,17,N\A
1,2003/07/12,14406,65,128,58,13975,65,22,62,247,247,184,180,N\A
1,2003/07/20,14727,0,127,49,13921,65,19,47,247,247,3,195,N\A
1,2003/07/28,14429,65,133,93,13864,65,21,61,247,247,49,118,N\A
1,2003/08/05,14389,65,127,57,13946,65,20,52,246,247,181,184,N\A
1,2003/08/13,14298,65,128,51,13879,65,12,33,247,248,173,133,N\A
1,2003/08/21,14551,65,126,42,13978,65,18,40,246,248,255,251,N\A
1,2003/08/29,14614,0,125,35,14007,65,19,49,247,248,253,251,N\A
1,2003/09/06,14808,0,126,42,14002,0,21,60,247,248,15,175,N\A
1,2003/09/14,14272,0,124,32,13701,65,19,66,246,247,56,94,N\A
1,2003/09/22,0,2,255,255,13397,65,23,70,248,248,0,130,N\A
1,2003/09/30,14003,65,126,42,13490,65,19,59,248,248,127,255,N\A
1,2003/10/08,13864,65,125,41,13356,65,19,47,248,248,239,255,N\A
1,2003/10/16,13933,65,124,31,13352,0,19,43,248,248,179,223,N\A
1,2003/10/24,13799,65,120,5,13353,65,18,43,247,247,8,180,N\A
1,2003/11/01,13415,65,124,31,13051,0,19,43,248,249,191,189,N\A
1,2003/11/09,13091,65,131,79,12691,0,26,97,250,250,49,145,N\A
1,2003/11/17,12795,65,125,33,12478,65,22,61,246,248,12,6,N\A
1,2003/11/25,0,2,255,255,12927,65,27,106,250,249,0,1,N\A
1,2003/12/03,12794,65,128,60,12588,0,21,57,248,249,226,187,N\A
1,2003/12/11,12792,65,128,59,12330,0,11,20,249,249,232,232,N\A
1,2003/12/19,12660,65,130,69,12465,0,19,40,251,250,245,247,N\A
1,2003/12/27,12764,65,134,96,12301,0,22,63,249,249,6,31,N\A
1,2004/01/01,12626,65,128,61,12327,65,16,53,250,249,252,255,N\A
1,2004/01/09,12645,65,127,54,12321,0,19,49,250,250,226,227,N\A
1,2004/01/17,12630,65,123,27,12270,65,20,53,250,249,251,255,N\A
1,2004/01/25,12811,65,131,76,12050,65,20,52,250,250,195,240,N\A
1,2004/02/02,12886,65,129,60,12448,65,16,43,250,249,122,127,N\A
1,2004/02/10,13124,65,126,38,12502,65,20,45,251,250,1,4,N\A
1,2004/02/18,12970,65,124,29,12567,0,28,110,249,248,67,197,N\A
1,2004/02/26,13347,65,131,79,12669,0,18,52,251,250,232,254,N\A
1,2004/03/05,13243,65,125,31,12551,65,19,42,251,249,2,73,N\A
1,2004/03/13,0,2,255,255,12594,0,23,74,250,249,0,140,N\A
1,2004/03/21,13142,65,126,46,12568,0,19,45,250,249,131,75,N\A
1,2004/03/29,13783,65,130,74,13235,0,22,63,250,249,170,156,N\A
1,2004/04/06,13497,65,130,69,13206,0,18,40,250,249,40,52,N\A
1,2004/04/14,13849,65,127,46,13252,65,21,60,248,249,128,205,N\A
1,2004/04/22,13802,0,128,55,13296,65,11,25,249,249,64,38,N\A
1,2004/04/30,14151,65,128,57,13337,0,21,56,250,249,62,63,N\A
1,2004/05/08,14552,65,124,32,13643,0,18,53,249,249,248,253,N\A
1,2004/05/16,14891,65,127,51,13917,65,17,44,247,248,159,95,N\A
1,2004/05/24,14523,0,127,47,13692,65,24,75,247,248,24,30,N\A
1,2004/06/01,14557,0,127,52,13797,0,25,83,246,247,31,15,N\A
1,2004/06/09,14582,0,128,54,13847,65,22,64,247,248,30,62,N\A
1,2004/06/17,14911,0,129,63,14123,0,21,57,246,248,47,63,N\A
1,2004/06/25,14403,65,122,14,13890,65,16,19,248,248,40,169,N\A
1,2004/07/03,14460,65,127,50,13931,0,23,68,246,248,185,153,N\A
1,2004/07/11,14937,0,124,37,14209,0,17,43,246,247,13,127,N\A
1,2004/07/19,14582,0,128,57,14003,0,17,56,247,248,220,216,N\A
1,2004/07/27,14743,65,124,30,14122,65,16,36,246,247,47,63,N\A
1,2004/08/04,14488,0,126,42,13826,65,16,60,247,248,247,224,N\A
1,2004/08/12,14759,0,125,38,14086,0,15,33,246,247,63,191,N\A
1,2004/08/20,14586,0,127,47,13862,65,21,77,247,248,195,235,N\A
1,2004/08/28,14526,0,130,71,13815,65,16,36,247,248,223,235,N\A
1,2004/09/05,14475,0,125,33,13737,65,25,83,247,248,241,121,N\A
1,2004/09/13,14376,65,127,50,13689,65,19,64,247,248,124,62,N\A
1,2004/09/21,14130,65,131,75,13210,65,24,76,248,248,49,208,N\A
1,2004/09/29,14029,65,125,35,13522,0,17,43,249,249,255,127,N\A
1,2004/10/07,14011,65,126,42,13469,0,19,60,248,248,248,252,N\A
1,2004/10/15,13668,65,124,36,13139,65,24,76,248,248,199,254,N\A
1,2004/10/23,13723,65,128,53,13205,0,20,47,250,249,7,75,N\A
1,2004/10/31,13192,65,123,18,13167,65,12,0,246,246,8,4,N\A
1,2004/11/08,12998,65,130,74,12820,65,21,80,248,249,114,234,N\A
1,2004/11/16,13252,65,125,35,13063,65,22,66,249,249,236,255,N\A
1,2004/11/24,13193,65,125,37,12889,0,20,50,250,249,77,27,N\A
1,2004/12/02,0,2,255,255,12869,65,30,120,247,245,0,1,N\A
1,2004/12/10,12719,65,136,118,12541,65,19,64,251,250,64,109,N\A
1,2004/12/18,12613,65,126,37,12152,65,15,52,250,249,72,56,N\A
1,2004/12/26,12505,65,134,103,11920,65,20,51,251,250,26,14,N\A
1,2005/01/01,12578,65,128,55,12358,65,20,48,249,249,252,250,N\A
1,2005/01/09,12714,65,125,40,12442,0,20,51,250,250,230,238,N\A
1,2005/01/17,12424,65,129,62,12141,65,18,62,250,250,195,209,N\A
1,2005/01/25,12328,65,128,61,11804,65,22,67,251,250,171,183,N\A
1,2005/02/02,12516,65,127,53,11990,65,20,48,250,250,227,111,N\A
1,2005/02/10,12592,65,127,49,12106,65,22,66,251,250,96,113,N\A
1,2005/02/18,12589,65,136,118,12642,65,15,18,250,249,1,48,N\A
1,2005/02/26,13130,65,125,35,12569,0,19,49,251,250,94,127,N\A
1,2005/03/06,13396,65,125,37,12886,0,15,33,248,248,57,253,N\A
1,2005/03/14,13366,65,127,51,12781,0,21,61,250,249,214,247,N\A
1,2005/03/22,13705,65,130,71,13096,0,15,35,251,249,199,143,N\A
1,2005/03/30,13773,65,128,56,13138,0,22,67,252,250,1,35,N\A
1,2005/04/07,13727,65,126,44,13103,0,18,41,249,248,126,127,N\A
1,2005/04/15,13822,65,125,35,13318,0,21,59,250,249,212,222,N\A
1,2005/04/23,14329,65,125,41,13569,0,20,49,249,249,93,238,N\A
1,2005/05/01,14326,65,129,61,13509,0,23,72,250,249,60,190,N\A
1,2005/05/09,14485,65,123,23,0,2,255,255,246,248,35,0,N\A
1,2005/05/17,14423,65,128,58,13656,65,21,61,247,248,223,55,N\A
1,2005/05/25,14373,65,126,49,13656,65,17,31,246,247,17,137,N\A
1,2005/06/02,14690,0,128,54,13821,65,21,61,247,248,252,243,N\A
1,2005/06/10,14731,65,124,31,14063,65,16,19,247,248,79,129,N\A
1,2005/06/18,14666,65,127,53,14077,0,25,87,246,248,59,57,N\A
1,2005/06/26,14834,0,128,62,13996,0,14,32,247,247,112,190,N\A
1,2005/07/04,14888,0,131,79,14202,0,20,55,246,247,142,239,N\A
1,2005/07/12,14568,65,126,44,13938,65,25,82,246,246,171,193,N\A
1,2005/07/20,14620,65,124,27,13991,65,23,75,246,247,19,187,N\A
1,2005/07/28,14505,65,126,45,14086,65,23,71,247,248,191,223,N\A
1,2005/08/05,14415,0,130,76,13527,65,27,105,247,248,169,32,N\A
1,2005/08/13,14521,0,124,33,13852,65,18,55,247,248,190,223,N\A
1,2005/08/21,14603,0,131,78,13981,65,24,84,246,248,47,37,N\A
1,2005/08/29,14454,0,126,41,13898,65,18,38,246,247,239,181,N\A
1,2005/09/06,14450,65,126,44,13855,65,21,60,246,248,193,230,N\A
1,2005/09/14,14375,0,125,39,13791,0,18,62,248,248,254,222,N\A
1,2005/09/22,14177,0,125,38,13538,65,21,57,247,248,103,246,N\A
1,2005/09/30,14152,0,125,38,13596,65,19,50,247,248,127,63,N\A
1,2005/10/08,13864,65,127,47,13399,65,19,49,249,249,240,254,N\A
1,2005/10/16,13963,65,126,45,13494,0,17,36,249,249,123,59,N\A
1,2005/10/24,13756,65,129,62,13288,65,25,84,247,248,60,54,N\A
1,2005/11/01,13171,65,135,102,12889,65,23,71,249,249,96,46,N\A
1,2005/11/09,13211,65,128,60,12911,0,19,45,250,249,25,93,N\A
1,2005/11/17,13094,65,127,55,12843,0,19,45,250,250,254,126,N\A
1,2005/11/25,12846,65,128,59,12747,65,21,64,248,249,200,231,N\A
1,2005/12/03,12912,65,126,49,12650,0,19,47,251,250,17,11,N\A
1,2005/12/11,12636,65,125,38,12444,0,20,52,250,249,246,251,N\A
1,2005/12/19,12754,65,126,45,12503,65,18,38,250,249,191,255,N\A
1,2005/12/27,12684,65,128,55,12451,0,24,83,251,250,1,1,N\A
1,2006/01/01,12219,65,126,48,12000,65,20,54,249,249,62,190,N\A
1,2006/01/09,0,2,255,255,0,2,255,255,0,0,0,0,N\A
1,2006/01/17,12792,65,128,59,12297,65,20,55,249,249,99,45,N\A
1,2006/01/25,12833,65,126,38,12384,65,18,37,251,249,32,224,N\A
1,2006/02/02,12957,65,125,33,12572,65,20,56,250,249,76,236,N\A
1,2006/02/10,12950,65,126,41,12358,0,18,38,251,250,240,252,N\A
1,2006/02/18,13017,65,133,92,12471,65,19,45,250,250,12,126,N\A
1,2006/02/26,13148,65,125,33,12692,0,20,50,251,250,167,239,N\A
1,2006/03/06,13334,65,129,68,12743,0,19,49,248,248,250,253,N\A
1,2006/03/14,13372,65,129,65,12741,0,18,50,250,249,121,239,N\A
1,2006/03/22,13652,65,130,69,13065,0,15,36,250,249,93,190,N\A
1,2006/03/30,13600,65,127,50,13212,0,19,66,248,248,91,29,N\A
1,2006/04/07,13345,65,124,26,12997,0,23,73,249,249,24,68,N\A
1,2006/04/15,13887,0,128,56,13403,0,21,55,249,249,42,62,N\A
1,2006/04/23,13824,65,129,65,13376,65,17,34,250,249,4,146,N\A
1,2006/05/01,13600,65,126,38,13248,65,23,69,249,248,32,198,N\A
1,2006/05/09,14246,65,125,40,13504,0,18,50,248,248,252,111,N\A
1,2006/05/17,14279,65,126,41,13684,65,23,71,247,248,237,238,N\A
1,2006/05/25,14584,65,128,62,13694,65,17,48,247,247,249,124,N\A
1,2006/06/02,14629,0,126,45,13803,65,23,68,247,247,216,233,N\A
1,2006/06/10,14921,0,126,42,14074,0,16,48,247,248,15,143,N\A
1,2006/06/18,14736,65,126,40,13998,65,17,42,246,247,249,223,N\A
1,2006/06/26,14737,65,122,20,14002,65,29,116,246,247,50,169,N\A
1,2006/07/04,14524,65,126,42,13998,0,20,48,246,247,208,218,N\A
1,2006/07/12,14678,0,127,44,14053,65,19,80,246,248,83,41,N\A
1,2006/07/20,14619,0,127,49,14027,65,16,49,246,248,94,54,N\A
1,2006/07/28,14718,0,125,37,14168,0,20,55,246,247,242,245,N\A
1,2006/08/05,14488,65,126,38,13896,65,17,24,246,248,197,192,N\A
1,2006/08/13,14556,65,126,41,13924,65,17,50,246,247,61,253,N\A
1,2006/08/21,14386,65,125,31,13853,65,21,56,246,247,179,229,N\A
1,2006/08/29,14389,65,125,35,13812,65,16,40,246,248,248,252,N\A
1,2006/09/06,14509,0,125,32,13830,65,18,60,246,248,191,15,N\A
1,2006/09/14,14121,0,132,74,13695,65,22,62,246,248,72,110,N\A
1,2006/09/22,14207,65,126,45,13560,0,21,53,248,248,118,51,N\A
1,2006/09/30,13951,65,128,51,13566,65,21,59,247,248,111,39,N\A
1,2006/10/08,13859,65,124,28,13347,65,25,87,248,248,150,194,N\A
1,2006/10/16,13688,65,133,93,13355,65,18,34,247,247,128,146,N\A
1,2006/10/24,13747,65,127,45,13336,0,20,51,250,249,251,191,N\A
1,2006/11/01,13733,65,129,62,13433,0,16,40,249,248,253,252,N\A
1,2006/11/09,13644,65,129,63,13327,0,19,54,248,248,124,253,N\A
1,2006/11/17,13389,65,130,65,12669,65,21,54,248,249,17,64,N\A
1,2006/11/25,12965,65,134,93,12780,0,20,51,250,250,49,184,N\A
1,2006/12/03,12939,65,127,49,12646,65,21,54,250,249,53,235,N\A
1,2006/12/11,12894,65,129,62,12642,0,20,50,249,249,25,173,N\A
1,2006/12/19,12798,65,120,7,0,2,255,255,249,249,34,0,N\A
1,2006/12/27,12752,65,128,47,12719,65,20,49,248,249,3,19,N\A
1,2007/01/01,12638,65,131,72,12298,0,19,60,250,249,185,252,N\A
1,2007/01/09,12764,65,129,61,12439,0,21,53,249,249,252,255,N\A
1,2007/01/17,12791,65,129,62,12455,0,20,62,250,249,186,247,N\A
1,2007/01/25,13092,65,125,32,12825,65,20,73,250,250,248,248,N\A
1,2007/02/02,13119,65,136,110,12571,0,19,62,250,249,88,246,N\A
1,2007/02/10,13220,65,135,103,12685,0,18,56,249,249,156,190,N\A
1,2007/02/18,12953,65,128,47,12384,65,27,102,248,248,128,200,N\A
1,2007/02/26,13039,65,132,79,12392,0,17,60,250,249,252,254,N\A
1,2007/03/06,13042,65,128,49,12472,0,21,53,250,250,141,159,N\A
1,2007/03/14,13344,65,130,62,12860,0,16,41,252,250,15,175,N\A
1,2007/03/22,13586,65,131,70,12984,0,24,84,251,250,3,169,N\A
1,2007/03/30,13648,65,128,52,13098,0,17,67,250,249,226,255,N\A
1,2007/04/07,13935,65,127,42,13504,0,18,60,249,249,73,120,N\A
1,2007/04/15,13986,65,131,67,13454,65,16,89,251,249,234,241,N\A
1,2007/04/23,14213,65,127,48,13584,0,22,65,247,248,91,237,N\A
1,2007/05/01,14504,65,134,92,13759,65,15,52,247,247,76,13,N\A
1,2007/05/09,14386,65,126,35,13609,65,19,46,248,248,228,230,N\A
1,2007/05/17,14565,65,126,47,13782,65,17,27,246,247,5,6,N\A
1,2007/05/25,14166,65,126,32,13620,65,21,53,246,248,145,149,N\A
1,2007/06/02,14230,65,124,29,13803,0,24,78,248,248,51,154,N\A
1,2007/06/10,14318,0,125,30,13718,65,20,45,247,248,193,196,N\A
1,2007/06/18,14822,0,124,33,14139,0,17,60,246,247,189,254,N\A
1,2007/06/26,14816,0,129,54,14033,0,18,34,246,248,7,3,N\A
1,2007/07/04,14721,0,134,100,14072,65,19,41,246,247,5,223,N\A
1,2007/07/12,14722,0,126,42,14177,0,20,64,246,248,246,222,N\A
1,2007/07/20,14776,0,125,34,14246,0,12,21,246,247,111,39,N\A
1,2007/07/28,14702,0,130,70,14095,0,21,79,246,247,120,124,N\A
1,2007/08/05,14771,0,126,42,14059,65,18,65,246,248,125,191,N\A
1,2007/08/13,14435,0,125,34,13825,65,18,29,246,248,88,16,N\A
1,2007/08/21,14503,0,126,42,13973,65,20,69,246,248,251,123,N\A
1,2007/08/29,14650,0,127,47,14120,65,21,62,247,248,127,47,N\A
1,2007/09/06,14546,0,127,49,13948,65,19,67,246,247,255,255,N\A
1,2007/09/14,14454,0,128,54,13774,65,23,72,246,248,63,31,N\A
1,2007/09/22,14117,65,125,32,13487,65,24,77,247,248,248,94,N\A
1,2007/09/30,13895,65,133,88,13400,65,22,89,248,249,194,225,N\A
1,2007/10/08,13876,65,125,39,13357,0,20,68,249,249,188,126,N\A
1,2007/10/16,14091,65,129,62,13485,65,21,58,250,249,15,143,N\A
1,2007/10/24,13179,65,125,38,13105,65,19,88,250,249,216,244,N\A
1,2007/11/01,13599,65,127,50,13144,0,20,50,251,250,161,127,N\A
1,2007/11/09,13170,65,125,34,12935,0,19,80,250,248,166,255,N\A
1,2007/11/17,13195,65,137,113,12956,0,20,46,247,248,18,135,N\A
1,2007/11/25,13138,65,131,77,12872,0,19,75,250,249,105,127,N\A
1,2007/12/03,12810,65,131,76,12668,0,23,92,249,248,224,233,N\A
1,2007/12/11,12666,65,126,49,12483,0,20,49,250,249,69,39,N\A
1,2007/12/19,0,2,255,255,12717,65,18,28,247,248,0,16,N\A
1,2007/12/27,12315,65,130,66,12083,0,24,75,248,249,22,30,N\A
1,2008/01/01,12358,65,125,37,12203,0,17,47,251,250,227,243,N\A
1,2008/01/09,12474,65,127,47,12187,65,17,48,251,250,30,31,N\A
1,2008/01/17,12499,65,132,81,12092,65,20,48,251,250,252,254,N\A
1,2008/01/25,12545,65,129,62,12172,65,18,47,250,249,119,255,N\A
1,2008/02/02,12701,65,125,38,12162,65,17,45,250,249,79,223,N\A
1,2008/02/10,12750,65,132,80,12156,65,23,70,249,249,134,135,N\A
1,2008/02/18,12949,65,124,33,12485,0,23,69,249,249,196,214,N\A
1,2008/02/26,13201,65,125,35,12631,0,21,57,249,249,155,29,N\A
1,2008/03/05,13161,65,132,85,12875,65,23,70,251,250,64,121,N\A
1,2008/03/13,13371,65,126,42,12969,0,21,59,249,248,134,211,N\A
1,2008/03/21,13653,65,127,45,13132,0,21,59,251,249,226,247,N\A
1,2008/03/29,13785,65,128,52,13206,0,21,71,250,249,31,127,N\A
1,2008/04/06,13754,65,127,50,13280,0,20,46,251,250,212,246,N\A
1,2008/04/14,13827,65,128,47,13080,65,22,62,249,249,192,248,N\A
1,2008/04/22,13978,65,124,26,13460,0,17,53,250,249,131,103,N\A
1,2008/04/30,14055,65,125,33,13329,0,21,61,248,249,194,205,N\A
1,2008/05/08,14628,65,128,51,13684,65,19,59,248,248,126,187,N\A
1,2008/05/16,14685,65,128,47,13767,65,21,57,247,248,209,217,N\A
1,2008/05/24,14564,0,126,41,13871,65,21,57,247,247,247,218,N\A
1,2008/06/01,14793,0,130,63,14015,0,19,43,246,247,253,236,N\A
1,2008/06/09,14750,0,125,34,13917,65,18,36,246,247,77,245,N\A
1,2008/06/17,14822,65,131,77,13953,65,23,68,246,247,56,126,N\A
1,2008/06/25,14766,0,125,26,14036,65,22,65,246,248,131,234,N\A
1,2008/07/03,14732,65,127,50,14087,65,20,53,246,247,233,231,N\A
1,2008/07/11,14929,0,126,35,14141,65,17,51,247,248,61,61,N\A
1,2008/07/19,14550,65,126,36,14032,65,20,69,246,248,198,206,N\A
1,2008/07/27,14903,0,127,41,14231,65,18,45,246,247,255,255,N\A
1,2008/08/04,14951,0,126,37,14179,65,14,30,247,247,124,62,N\A
1,2008/08/12,14876,0,127,38,13954,65,15,64,246,247,8,135,N\A
1,2008/08/20,14597,0,129,59,13705,65,21,80,247,248,53,186,N\A
1,2008/08/28,14573,0,127,45,13821,65,18,45,247,247,147,255,N\A
1,2008/09/05,14534,0,127,42,13928,0,24,82,246,247,65,224,N\A
1,2008/09/13,14241,65,124,21,13725,65,16,49,248,249,169,139,N\A
1,2008/09/21,14018,65,129,54,13577,65,23,73,248,248,93,189,N\A
1,2008/09/29,14223,65,130,67,13656,65,20,45,247,248,244,124,N\A
1,2008/10/07,14187,65,124,27,13530,65,24,74,248,249,79,111,N\A
1,2008/10/15,13625,65,128,49,13285,65,23,65,250,249,192,226,N\A
1,2008/10/23,13790,65,128,50,13333,0,19,54,250,249,231,223,N\A
1,2008/10/31,13681,65,124,24,13268,0,22,57,249,249,166,198,N\A
1,2008/11/08,13163,65,128,46,12927,65,22,63,249,249,196,134,N\A
1,2008/11/16,13150,65,127,44,12832,0,19,51,250,250,215,239,N\A
1,2008/11/24,13248,65,123,15,13070,0,19,59,250,250,24,63,N\A
1,2008/12/02,12817,65,129,57,12611,0,22,58,250,249,139,138,N\A
1,2008/12/10,12792,65,129,54,12578,0,19,56,249,249,93,111,N\A
1,2008/12/18,12836,65,128,53,12450,65,21,82,249,249,22,83,N\A
1,2008/12/26,12651,65,135,106,12356,65,17,40,249,248,34,63,N\A
1,2009/01/01,12663,65,126,33,12404,0,21,45,250,249,167,231,N\A
1,2009/01/09,12844,65,131,71,12502,0,24,75,250,250,15,23,N\A
1,2009/01/17,12616,65,131,68,12199,0,17,41,250,249,113,248,N\A
1,2009/01/25,12854,65,130,66,12378,65,25,83,248,248,45,69,N\A
1,2009/02/02,12997,65,125,30,12489,0,16,53,247,248,24,56,N\A
1,2009/02/10,12650,65,125,33,12079,65,21,49,250,249,36,214,N\A
1,2009/02/18,12809,65,129,52,12269,0,17,38,251,250,235,253,N\A
1,2009/02/26,13148,65,129,58,12570,0,21,47,251,249,60,123,N\A
1,2009/03/06,13399,65,128,47,12739,65,22,53,250,249,3,167,N\A
1,2009/03/14,0,2,255,255,12628,65,23,97,248,248,0,200,N\A
1,2009/03/22,13772,65,128,51,13133,0,17,40,251,250,210,249,N\A
1,2009/03/30,13858,65,128,50,13274,0,22,75,250,249,29,221,N\A
1,2009/04/07,13963,65,134,89,13411,0,18,50,250,249,12,135,N\A
1,2009/04/15,14024,65,124,18,13384,65,27,93,249,249,72,124,N\A
1,2009/04/23,14032,65,128,46,13542,0,22,55,249,249,3,18,N\A
1,2009/05/01,14245,65,124,21,13435,0,23,92,248,248,26,216,N\A
1,2009/05/09,14417,65,127,40,13692,0,21,70,248,248,255,111,N\A
1,2009/05/17,14284,65,126,33,13622,65,25,76,247,247,76,44,N\A
1,2009/05/25,14533,65,129,58,13720,65,23,62,248,248,62,142,N\A
1,2009/06/02,0,2,255,255,13907,65,26,83,249,249,0,192,N\A
1,2009/06/10,14229,65,130,63,13805,0,25,82,246,248,39,42,N\A
1,2009/06/18,14622,0,125,26,13852,65,19,62,248,249,24,142,N\A
1,2009/06/26,14749,0,129,53,13987,65,17,44,246,248,224,242,N\A
1,2009/07/04,14846,0,127,42,14053,0,19,58,247,248,200,125,N\A
1,2009/07/12,14638,65,128,49,14055,65,18,57,246,247,29,92,N\A
1,2009/07/20,14641,0,130,62,13972,65,25,80,246,248,196,38,N\A
1,2009/07/28,14679,0,135,106,14002,65,13,32,246,246,80,88,N\A
1,2009/08/05,14700,0,132,76,14017,65,20,62,246,248,28,191,N\A
1,2009/08/13,14452,65,127,42,13860,0,15,47,247,248,127,126,N\A
1,2009/08/21,14393,0,126,40,13853,65,17,60,247,248,252,28,N\A
1,2009/08/29,14298,65,132,79,13700,65,21,75,247,248,108,102,N\A
1,2009/09/06,14319,65,131,72,13778,65,15,34,247,247,234,236,N\A
1,2009/09/14,14196,0,124,21,13613,0,21,53,249,249,177,56,N\A
1,2009/09/22,14075,65,126,37,13723,65,26,86,247,248,92,196,N\A
1,2009/09/30,14280,0,127,44,13660,65,20,43,247,248,231,243,N\A
1,2009/10/08,14200,0,126,39,13552,0,24,75,247,248,79,23,N\A
1,2009/10/16,13791,65,127,39,13340,65,24,69,247,248,15,162,N\A
1,2009/10/24,13564,65,134,98,13298,0,17,27,248,247,137,192,N\A
1,2009/11/01,13632,65,131,71,13223,0,23,68,248,248,7,3,N\A
1,2009/11/09,12993,65,126,37,12636,65,19,40,249,249,218,252,N\A
1,2009/11/17,12995,65,132,77,12732,0,28,102,250,249,31,26,N\A
1,2009/11/25,13046,65,129,65,12739,0,19,39,250,249,41,43,N\A
1,2009/12/03,12772,65,136,102,12538,0,23,66,249,249,3,35,N\A
1,2009/12/11,12463,65,130,65,12384,0,19,55,248,249,14,254,N\A
