site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,26.7478,115.0631,28,6,330,390
2,30.2536,80.1532,24,5,1108,1169
3,40.4536,90.8563,24,4,1096,1145
id,Date,MOD15A2 MODIS/Terra Gridded 1KM FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Leaf Area Index LAI (8-day composite),MOD15A2 MODIS/Terra QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra pass-through QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation Leaf Area Index (8-day composite),actual_date
1,2007/09/14,76,33,0,136,3,3,N\A
1,2007/09/22,71,30,0,136,3,3,N\A
1,2007/09/30,60,22,0,136,3,2,N\A
1,2007/10/16,69,21,0,136,3,2,N\A
1,2007/10/24,55,15,0,136,3,1,N\A
1,2007/11/01,55,15,0,136,3,1,N\A
1,2007/11/09,50,12,0,136,3,1,N\A
1,2007/11/17,46,12,0,136,5,2,N\A
1,2007/11/25,38,9,0,136,6,2,N\A
1,2007/12/03,22,3,16,160,10,2,N\A
1,2007/12/11,49,9,0,136,3,1,N\A
1,2007/12/19,4,1,105,160,248,248,N\A
1,2007/12/27,40,7,0,136,5,1,N\A
2,2007/01/01,0,0,97,196,248,248,N\A
2,2007/01/09,0,0,105,160,248,248,N\A
2,2007/01/17,0,0,97,196,248,248,N\A
2,2007/01/25,0,0,105,160,248,248,N\A
2,2007/02/02,0,0,97,204,248,248,N\A
2,2007/02/10,0,0,105,160,248,248,N\A
2,2007/02/18,0,0,97,132,248,248,N\A
2,2007/02/26,0,0,105,160,248,248,N\A
2,2007/03/06,0,0,97,132,248,248,N\A
2,2007/03/14,0,0,105,160,248,248,N\A
2,2007/03/22,0,0,105,192,248,248,N\A
2,2007/03/30,0,0,97,196,248,248,N\A
2,2007/04/07,0,0,105,160,248,248,N\A
2,2007/04/15,0,0,97,140,248,248,N\A
2,2007/04/23,0,0,97,140,248,248,N\A
2,2007/05/01,1,0,105,160,248,248,N\A
2,2007/05/09,0,0,105,160,248,248,N\A
2,2007/05/17,2,0,105,160,248,248,N\A
2,2007/05/25,1,0,97,192,248,248,N\A
2,2007/06/02,3,1,97,128,248,248,N\A
2,2007/06/10,4,1,97,200,248,248,N\A
2,2007/06/18,9,2,97,160,248,248,N\A
2,2007/06/26,7,1,8,176,0,0,N\A
2,2007/07/04,27,6,97,192,248,248,N\A
2,2007/07/12,6,1,0,160,0,0,N\A
2,2007/07/20,3,0,105,160,248,248,N\A
2,2007/07/28,12,2,97,160,248,248,N\A
2,2007/08/05,13,2,8,160,7,1,N\A
2,2007/08/13,21,3,0,160,0,0,N\A
2,2007/08/21,8,2,105,160,248,248,N\A
2,2007/08/29,19,3,0,160,10,2,N\A
2,2007/09/06,29,6,0,192,8,2,N\A
2,2007/09/14,26,5,0,200,5,1,N\A
2,2007/09/22,7,1,8,160,0,0,N\A
2,2007/09/30,0,0,97,196,248,248,N\A
2,2007/10/08,0,0,105,160,248,248,N\A
2,2007/10/16,0,0,105,160,248,248,N\A
2,2007/10/24,0,0,97,164,248,248,N\A
2,2007/11/01,0,0,97,196,248,248,N\A
2,2007/11/09,0,0,97,164,248,248,N\A
2,2007/11/17,0,0,97,196,248,248,N\A
2,2007/11/25,0,0,97,164,248,248,N\A
2,2007/12/03,0,0,97,164,248,248,N\A
2,2007/12/11,0,0,105,160,248,248,N\A
2,2007/12/19,0,0,105,160,248,248,N\A
2,2007/12/27,0,0,97,164,248,248,N\A
3,2007/01/01,253,253,157,255,253,253,N\A
3,2007/01/09,253,253,157,255,253,253,N\A
3,2007/01/17,253,253,157,255,253,253,N\A
3,2007/01/25,253,253,157,255,253,253,N\A
3,2007/02/02,253,253,157,255,253,253,N\A
3,2007/02/10,253,253,157,255,253,253,N\A
3,2007/02/18,253,253,157,255,253,253,N\A
3,2007/02/26,253,253,157,255,253,253,N\A
3,2007/03/06,253,253,157,255,253,253,N\A
3,2007/03/14,253,253,157,255,253,253,N\A
3,2007/03/22,253,253,157,255,253,253,N\A
3,2007/03/30,253,253,157,255,253,253,N\A
3,2007/04/07,253,253,157,255,253,253,N\A
3,2007/04/15,253,253,157,255,253,253,N\A
3,2007/04/23,253,253,157,255,253,253,N\A
3,2007/05/01,253,253,157,255,253,253,N\A
3,2007/05/09,253,253,157,255,253,253,N\A
3,2007/05/17,253,253,157,255,253,253,N\A
3,2007/05/25,253,253,157,255,253,253,N\A
3,2007/06/02,253,253,157,255,253,253,N\A
3,2007/06/10,253,253,157,255,253,253,N\A
3,2007/06/18,253,253,157,255,253,253,N\A
3,2007/06/26,253,253,157,255,253,253,N\A
3,2007/07/04,253,253,157,255,253,253,N\A
3,2007/07/12,253,253,157,255,253,253,N\A
3,2007/07/20,253,253,157,255,253,253,N\A
3,2007/07/28,253,253,157,255,253,253,N\A
3,2007/08/05,253,253,157,255,253,253,N\A
3,2007/08/13,253,253,157,255,253,253,N\A
3,2007/08/21,253,253,157,255,253,253,N\A
3,2007/08/29,253,253,157,255,253,253,N\A
3,2007/09/06,253,253,157,255,253,253,N\A
3,2007/09/14,253,253,157,255,253,253,N\A
3,2007/09/22,253,253,157,255,253,253,N\A
3,2007/09/30,253,253,157,255,253,253,N\A
3,2007/10/08,253,253,157,255,253,253,N\A
3,2007/10/16,253,253,157,255,253,253,N\A
3,2007/10/24,253,253,157,255,253,253,N\A
3,2007/11/01,253,253,157,255,253,253,N\A
3,2007/11/09,253,253,157,255,253,253,N\A
3,2007/11/17,253,253,157,255,253,253,N\A
3,2007/11/25,253,253,157,255,253,253,N\A
3,2007/12/03,253,253,157,255,253,253,N\A
3,2007/12/11,253,253,157,255,253,253,N\A
3,2007/12/19,253,253,157,255,253,253,N\A
3,2007/12/27,253,253,157,255,253,253,N\A
