site-id,lat,lon,tile-h,tile-v,pixel-col,pixel_row
1,26.7478,115.0631,28,6,330,390
2,30.2536,80.1532,24,5,1108,1169
3,40.4536,90.8563,24,4,1096,1145
id,Date,MOD15A2 MODIS/Terra Gridded 1KM FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Leaf Area Index LAI (8-day composite),MOD15A2 MODIS/Terra QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra pass-through QC for FPAR and LAI (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation FPAR (8-day composite),MOD15A2 MODIS/Terra Gridded 1KM Standard Deviation Leaf Area Index (8-day composite),actual_date
1,2003/11/01,51,13,0,136,5,2,N\A
1,2003/11/09,42,10,0,136,4,1,N\A
1,2003/11/17,44,11,0,136,5,2,N\A
1,2003/11/25,37,6,0,136,0,0,N\A
1,2003/12/03,40,10,0,136,4,1,N\A
1,2003/12/11,43,7,0,136,5,1,N\A
1,2003/12/19,36,6,16,136,0,0,N\A
1,2003/12/27,42,7,0,136,6,1,N\A
2,2003/01/01,0,0,97,196,248,248,N\A
2,2003/01/09,0,0,97,164,248,248,N\A
2,2003/01/17,0,0,97,204,248,248,N\A
2,2003/01/25,0,0,105,192,248,248,N\A
2,2003/02/02,0,0,97,196,248,248,N\A
2,2003/02/10,0,0,97,164,248,248,N\A
2,2003/02/18,0,0,105,160,248,248,N\A
2,2003/02/26,0,0,105,160,248,248,N\A
2,2003/03/06,0,0,97,196,248,248,N\A
2,2003/03/14,0,0,97,196,248,248,N\A
2,2003/03/22,0,0,97,132,248,248,N\A
2,2003/03/30,0,0,105,192,248,248,N\A
2,2003/04/07,0,0,97,132,248,248,N\A
2,2003/04/15,0,0,113,192,248,248,N\A
2,2003/04/23,0,0,97,140,248,248,N\A
2,2003/05/01,1,0,97,140,248,248,N\A
2,2003/05/09,2,0,97,200,248,248,N\A
2,2003/05/17,4,1,97,196,248,248,N\A
2,2003/05/25,5,1,97,204,248,248,N\A
2,2003/06/02,7,1,0,192,0,0,N\A
2,2003/06/10,6,1,0,160,0,0,N\A
2,2003/06/18,6,1,8,176,0,0,N\A
2,2003/06/26,6,1,0,192,0,0,N\A
2,2003/07/04,18,3,97,128,248,248,N\A
2,2003/07/12,6,1,8,160,0,0,N\A
2,2003/07/20,13,2,97,160,248,248,N\A
2,2003/07/28,18,3,0,160,10,2,N\A
2,2003/08/05,13,2,0,160,7,1,N\A
2,2003/08/13,13,2,8,160,7,1,N\A
2,2003/08/21,26,5,0,192,6,1,N\A
2,2003/08/29,30,6,97,160,248,248,N\A
2,2003/09/06,25,5,0,192,5,1,N\A
2,2003/09/14,10,2,0,192,6,1,N\A
2,2003/09/22,7,1,8,176,0,0,N\A
2,2003/09/30,7,1,0,192,0,0,N\A
2,2003/10/08,7,1,0,192,0,0,N\A
2,2003/10/16,7,1,0,192,0,0,N\A
2,2003/10/24,7,1,0,192,0,0,N\A
2,2003/11/01,2,0,113,200,248,248,N\A
2,2003/11/09,2,0,97,160,248,248,N\A
2,2003/11/17,0,0,105,160,248,248,N\A
2,2003/11/25,0,0,113,192,248,248,N\A
2,2003/12/03,1,0,105,160,248,248,N\A
2,2003/12/11,1,0,105,192,248,248,N\A
2,2003/12/19,0,0,97,164,248,248,N\A
2,2003/12/27,0,0,105,160,248,248,N\A
3,2003/01/01,253,253,157,255,253,253,N\A
3,2003/01/09,253,253,157,255,253,253,N\A
3,2003/01/17,253,253,157,255,253,253,N\A
3,2003/01/25,253,253,157,255,253,253,N\A
3,2003/02/02,253,253,157,255,253,253,N\A
3,2003/02/10,253,253,157,255,253,253,N\A
3,2003/02/18,253,253,157,255,253,253,N\A
3,2003/02/26,253,253,157,255,253,253,N\A
3,2003/03/06,253,253,157,255,253,253,N\A
3,2003/03/14,253,253,157,255,253,253,N\A
3,2003/03/22,253,253,157,255,253,253,N\A
3,2003/03/30,253,253,157,255,253,253,N\A
3,2003/04/07,253,253,157,255,253,253,N\A
3,2003/04/15,253,253,157,255,253,253,N\A
3,2003/04/23,253,253,157,255,253,253,N\A
3,2003/05/01,253,253,157,255,253,253,N\A
3,2003/05/09,253,253,157,255,253,253,N\A
3,2003/05/17,253,253,157,255,253,253,N\A
3,2003/05/25,253,253,157,255,253,253,N\A
3,2003/06/02,253,253,157,255,253,253,N\A
3,2003/06/10,253,253,157,255,253,253,N\A
3,2003/06/18,253,253,157,255,253,253,N\A
3,2003/06/26,253,253,157,255,253,253,N\A
3,2003/07/04,253,253,157,255,253,253,N\A
3,2003/07/12,253,253,157,255,253,253,N\A
3,2003/07/20,253,253,157,255,253,253,N\A
3,2003/07/28,253,253,157,255,253,253,N\A
3,2003/08/05,253,253,157,255,253,253,N\A
3,2003/08/13,253,253,157,255,253,253,N\A
3,2003/08/21,253,253,157,255,253,253,N\A
3,2003/08/29,253,253,157,255,253,253,N\A
3,2003/09/06,253,253,157,255,253,253,N\A
3,2003/09/14,253,253,157,255,253,253,N\A
3,2003/09/22,253,253,157,255,253,253,N\A
3,2003/09/30,253,253,157,255,253,253,N\A
3,2003/10/08,253,253,157,255,253,253,N\A
3,2003/10/16,253,253,157,255,253,253,N\A
3,2003/10/24,253,253,157,255,253,253,N\A
3,2003/11/01,253,253,157,255,253,253,N\A
3,2003/11/09,253,253,157,255,253,253,N\A
3,2003/11/17,253,253,157,255,253,253,N\A
3,2003/11/25,253,253,157,255,253,253,N\A
3,2003/12/03,253,253,157,255,253,253,N\A
3,2003/12/11,253,253,157,255,253,253,N\A
3,2003/12/19,253,253,157,255,253,253,N\A
3,2003/12/27,253,253,157,255,253,253,N\A
